"","Amplitude_ID","Total_Events","Total_Sessions","Usage_Min","First_Seen","Last_Seen","Num_Purchases","Total_Spent","user_id","carrier","city","country","device","device_type","dma","ip_address","language","library","os","paying","platform","region","start_version","version","gp.Active.Projects","gp.Collected.Daily.Artwork","gp.camera_permission","gp.camera_roll_count","gp.daily_artwork_count","gp.photos_permission","gp.project_count","gp.push_enabled"
"61","7940435849",4,1,0.5,2016-07-09,2016-07-09,0,0,"CloudKit-0ebf58bb57d3afb0a813c968064fa02b5a958fe55954d372708c17030270b4aecda6676440d31da189715e32b6393ed7b9ece8908f0bcd5e1eb0110876038e3a","vodafone UK","Peterborough","United Kingdom","Apple iPhone","Apple iPhone 6s","","82.14.69.177","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Peterborough","3.4.0","3.4.0",0,0,FALSE,NA,0,FALSE,0,FALSE
"62","7806556139",11,1,1,2016-07-05,2016-07-05,0,0,"CloudKit-83dc9e8c394041a6610586c728b7a606462a480cc17b5668dcceb9fd1bcd5de44ef03cce3643094400282ead78869489e72347561389da6a7d2d55ff47ddff45","Claro","Santiago de Cali","Colombia","Apple iPhone","Apple iPhone 6","","190.9.68.21","Spanish","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Departamento del Valle del Cauca","3.4.0","3.4.0",0,0,FALSE,NA,0,FALSE,0,FALSE
"63","8071373140",85,1,11,2016-07-14,2016-07-14,1,2.99,"CloudKit-6294394478c1948a07c3d0fa0a92c78d908c47e65894f9d14687fbe09968ca14a02da509e3678d30d86087af53b2a318918a6e7c37818a318259f7d97e1bf2d2","AT&T","Lynnville","United States","Apple iPhone","Apple iPhone 6","Nashville, TN","107.77.235.201","English","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","Tennessee","3.4.0","3.4.0",0,0,TRUE,5574,0,TRUE,1,FALSE
"64","6591222460",16,1,3,2016-03-06,2016-07-09,0,0,"CloudKit-5b45dc5139f5f55b25c963f3dc135dac0dcefb2fa5de040d0d16c226dc9c8851c05bf33f0876dfa3a7e1c8addbc27279eb25d2fdb8d3c726de70c94b1e93880c","AT&T","San Jose","United States","Apple iPhone","Apple iPhone 5s","San Francisco-Oakland-San Jose, CA","73.158.17.227","English","amplitude-ios/3.8.1","ios 9.3.1",FALSE,"iOS","California","","3.4.0",0,0,FALSE,0,0,TRUE,0,FALSE
"65","8393400802",19,1,0.5,2016-07-24,2016-07-24,0,0,"CloudKit-d28e0d7b8e5e8c831686c3a93c2a8e9839b1b0e5ed1465635f4f283e3d11cb64eb2ef01c64aeb2c45ae5fe6158e09afd8e96daf1f0d029e2542005bb2c25e188","Verizon","Winterville","United States","Apple iPhone","Apple iPhone 5s","Greenville-New Bern-Washington, NC","75.110.55.240","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","North Carolina","3.5.1","3.5.1",0,0,FALSE,0,0,TRUE,11,FALSE
"66","8201585537",1475,11,120,2016-07-18,2016-07-27,1,2.99,"CloudKit-f2df143d3dd2863f3a9248ae4fca96d7e19598c2f519d69d4d77d96daee04f776652559262124dcb69793808873588a0e1bba6be697bbe56cfb3c73ae6aaeb14","DiGi","Petaling Jaya","Malaysia","Apple iPhone","Apple iPhone 6","","115.132.166.224","English","amplitude-ios/3.8.2","ios 9.3.1",TRUE,"iOS","Selangor","3.5.0","3.5.0",0,0,FALSE,5802,0,TRUE,16,FALSE
"67","7926790017",1,1,0.5,2016-07-03,2016-07-03,0,0,"F9B7B060-371E-47E8-A8D0-928584EA5D9E","Turkcell","Antalya","Turkey","Apple iPhone","Apple iPhone 6","","178.233.89.83","Turkish","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Antalya","3.4.0","3.4.0",0,0,FALSE,NA,0,FALSE,0,FALSE
"68","5857796964",17,13,0.5,2016-04-30,2016-07-09,0,0,"CloudKit-ad5ea59b0e53488209244fb21eedcaca5476b36816ac995b6d9398b54167df07bce9e572dfb0ac789f4ec30b562ba69f4ae6259409f54146dc646f162a3d6c5b","AT&T","Portland","United States","Apple iPhone","Apple iPhone 6 Plus","Portland, OR","107.77.205.111","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Oregon","3.3.2","3.4.0",0,0,FALSE,2811,0,TRUE,0,FALSE
"69","6884973183",805,8,42,2016-06-04,2016-07-20,0,0,"","entel","Lima","Peru","Apple iPhone","Apple iPhone 6","","190.42.138.82","Spanish","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Provincia de Lima","3.3.3","3.4.0",0,0,TRUE,644,4,TRUE,0,FALSE
"70","8131847233",3,2,0.5,2016-07-15,2016-07-16,0,0,"","Mobily","Jeddah","Saudi Arabia","Apple iPhone","Apple iPhone 6s Plus","","62.120.6.215","Arabic","amplitude-ios/3.8.1","ios 9.3.1",FALSE,"iOS","Makkah Province","3.4.0","3.4.0",0,0,FALSE,1720,0,TRUE,0,FALSE
"71","6654156083",545,14,60,2016-05-28,2016-07-03,0,0,"CloudKit-273da3f55954f025372872e63eaaf2039ae08e540a2757e399a51d47c0f1b1df59800b80c15d859fd66082a9a66df559558d8ddb0a579f1943916325c21cd97f","","Dasmarinas","Philippines","Apple iPad","Apple iPad Mini","","180.191.135.117","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Province of Cavite","3.3.3","3.4.0",0,0,TRUE,107,0,TRUE,19,FALSE
"72","8380822067",178,1,13,2016-07-23,2016-07-23,0,0,"CloudKit-92330d2d93ab1d1c9b777d98d63e71b26fd4c4c33e7af46227f94967f886c99ca8b60095f738e388c458a0aed99fd77468cdbe300ffb11898466d059e3c72d86","AT&T","Chicago","United States","Apple iPhone","Apple iPhone 6s","Chicago, IL","104.244.242.1","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","Illinois","3.5.1","3.5.1",0,0,TRUE,4388,0,TRUE,12,FALSE
"73","6414251772",811,37,120,2016-05-20,2016-07-27,0,0,"","Bell","Moncton","Canada","Apple iPhone","Apple iPhone 6","","156.34.233.250","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","New Brunswick","3.3.3","3.5.1",0,0,FALSE,163,55,TRUE,29,FALSE
"74","6216901415",63,5,6,2016-05-14,2016-06-29,0,0,"CloudKit-74a1c135736659dd451c9ab95d55f8a55c0b64fd90c9ba385ccfd271939f387e1630e75847510a208b6b42d7c39393d4f74b72487b52574cf616cab15ad39e64","Verizon","Portsmouth","United States","Apple iPhone","Apple iPhone 6s","Boston, MA-Manchester, NH","73.38.243.141","English","amplitude-ios/3.7.0","ios 9.3.2",FALSE,"iOS","New Hampshire","3.3.3","3.3.3",0,0,FALSE,1013,0,TRUE,1,FALSE
"75","5793859084",10000,196,840,2016-04-28,2016-07-27,7,10.91,"CloudKit-d09b676b5a1f102bf203b51a2335e3d670f0999d15522b6967cd7e658daac6c6c20304557e9fe17b93eebd6f3af86861670f0693962f26256660c94fe6c86bf4","AirTel","Rajahmundry","India","Apple iPhone","Apple iPhone 6s","","175.101.144.80","English","amplitude-ios/3.8.2","ios 9.3.3",TRUE,"iOS","Andhra Pradesh","3.3.2","3.5.1",0,0,TRUE,101,246,TRUE,111,FALSE
"76","7567221100",84,3,6,2016-06-27,2016-07-23,0,0,"CloudKit-ebff186486d25c59fa61b1fb543ebccd6c509301b098e3704744a679c22f9f305daffc69465560452c4825a91bcf48162d12fc4d1ce689751803182e15cca3b4","TIM","Guarulhos","Brazil","Apple iPhone","Apple iPhone 5s","","179.235.98.138","Portuguese","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","Sao Paulo","3.3.3","3.5.1",0,0,FALSE,2240,0,TRUE,13,FALSE
"77","7796464215",0,0,0,NA,NA,NA,NA,"CloudKit-4751b9823a2b176ba356a543d73ec4de7c254b52b3d78e3863f454bf82fe30b7f97f9f6d5913ff7f35becc4c18ce8947a945b2d6dc6e5372d5b8deb65092c5d6","T-Mobile","","United States","Apple iPhone","Apple iPhone 6s","","172.56.11.53","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Michigan","3.4.0","3.4.0",0,0,FALSE,84,6,TRUE,1,FALSE
"78","6080108646",477,8,28,2016-05-09,2016-07-09,1,2.99,"CloudKit-1886db90db8157fd52e1395c02a8a8cf749feab0f574aedb6c7bc94c4c9ae8433b6bc0612ba781bb2526fec6d283d6f9e1c68167cd7088e3fa1c604575231fba","AT&T","Sarasota","United States","Apple iPhone","Apple iPhone 6 Plus","Tampa-St Petersburg (Sarasota), FL","174.58.26.134","English","amplitude-ios/3.8.1","ios 9.3.2",TRUE,"iOS","Florida","3.3.3","3.4.0",0,0,FALSE,3290,3,TRUE,2,FALSE
"79","6994746115",112,5,15,2016-06-08,2016-07-15,0,0,"CloudKit-7b5737349bcdc255a31889e6be4130809f13b36a6bec3c1276796a77cffa0f5e60747bfd46e12be9bcce117c1470868af994c733da09cb892cb31c856b6feb7f","T-Mobile","Newark","United States","Apple iPhone","Apple iPhone 6","New York, NY","208.54.87.253","English","amplitude-ios/3.8.1","ios 9.2.1",FALSE,"iOS","New Jersey","3.3.3","3.4.0",0,0,FALSE,774,1,TRUE,1,FALSE
"80","8388313471",6,1,0.5,2016-07-24,2016-07-24,0,0,"CloudKit-2e4ebb1f6e801788a818ac266afc1bc0c07769b336868c7c9a102f913f4076fee99d3a47bd238597960e7f95b4f2132895593617e627cae765de78a4610e644c","EE","Carshalton","United Kingdom","Apple iPhone","Apple iPhone 6s","","213.205.194.229","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","England","3.5.1","3.5.1",0,0,FALSE,1422,0,TRUE,11,FALSE
"81","7973525973",134,3,18,2016-07-07,2016-07-16,1,0.99,"","Verizon","Toronto","Canada","Apple iPhone","Apple iPhone 6","","209.226.201.242","English","amplitude-ios/3.8.1","ios 9.2.1",TRUE,"iOS","Ontario","3.4.0","3.4.0",0,0,FALSE,11300,0,TRUE,3,FALSE
"82","5797213852",9,2,0.5,2016-04-28,2016-07-02,0,0,"CloudKit-f838409a22817f6d4850738f3bac8a91adcdebfd67f009416c2b757993167b72955eee032b9a07aa290197196849ed828ef0a7e49e8db1fb643a35e6f16a33df","ソフトバンク","Yokohama","Japan","Apple iPhone","Apple iPhone 6s","","42.148.76.148","Japanese","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Kanagawa","3.3.2","3.4.0",0,0,FALSE,4228,0,TRUE,0,FALSE
"83","5943335239",164,7,19,2016-05-04,2016-07-24,0,0,"","Verizon","Charlotte","United States","Apple iPhone","Apple iPhone 6s","Charlotte, NC","174.108.72.254","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","North Carolina","3.3.2","3.4.0",0,0,TRUE,1258,0,TRUE,10,FALSE
"84","8352517138",28,1,1,2016-07-22,2016-07-22,0,0,"CloudKit-52436c321781dd7e60bdb53a5d1455b4f8167cbf5079d4df7e104ea0927686bfa774d3e152d175f48e7b35af56e21788819d164e9d4f246476627bffe923c0d4","VIVO","Rio de Janeiro","Brazil","Apple iPhone","Apple iPhone 6","","201.76.183.242","Portuguese","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","Rio de Janeiro","3.5.1","3.5.1",0,0,FALSE,2891,0,TRUE,11,FALSE
"85","6016767513",357,10,36,2016-05-06,2016-07-27,4,8.96,"CloudKit-457118fffeea1e6511c1a2519ec033be158f79a828f42bb4cd3d39119e47940084b880e3c74563661058b399ec426b5e70e88713fbe25c0445075a1196d75a89","TIGO","","Colombia","Apple iPhone","Apple iPhone 6 Plus","","191.95.248.225","Spanish","amplitude-ios/3.8.2","ios 9.3.3",TRUE,"iOS","","3.3.3","3.5.1",0,0,FALSE,1322,1,TRUE,13,FALSE
"86","6590376014",81,2,9,2016-02-09,2016-07-08,0,0,"CloudKit-17f767a23d31609e3583ae28394fea7708dd42e8e16bd0945344f8567e08e4bf4327180a9afd86a2f75368ed7cd0c5fd21bf574742a83364b148e4fd05eb0b7b","EE","London","United Kingdom","Apple iPhone","Apple iPhone 6","","2.219.248.44","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","England","","3.4.0",0,0,FALSE,5375,0,TRUE,4,FALSE
"87","5802264561",1116,15,60,2016-04-18,2016-07-22,0,0,"CloudKit-67c9ad0e2977b92db2e14194bf9a55380814c30a69419e10551763fd2606b3efd4cc88845c2309903de6448c813c6cd08846be515205ef882792d150808494e9","dtac","Ban Na Charoen","Thailand","Apple iPhone","Apple iPhone 6s","","223.205.242.91","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","Changwat Ubon Ratchathani","3.3.1","3.5.1",10,0,FALSE,1458,0,TRUE,34,FALSE
"88","8072845137",62,2,11,2016-07-14,2016-07-17,0,0,"","XL","Jakarta","Indonesia","Apple iPhone","Apple iPhone 5","","112.215.45.42","Indonesian","amplitude-ios/3.8.1","ios 9.0.2",FALSE,"iOS","Jakarta","3.4.0","3.4.0",0,0,FALSE,1214,0,TRUE,2,FALSE
"89","6589212467",31,1,2,2016-03-25,2016-06-28,0,0,"CloudKit-87d0b5cc0ff79fc2a9a7cab5b9bc202751b7246417426cdef9ddf9a9157e6f415d43c19f7865e6caa11e1698f56b716360b5442ed408bfcebec495a8559752bb","AT&T","","United States","Apple iPhone","Apple iPhone 6s Plus","","107.77.231.209","English","amplitude-ios/3.7.0","ios 9.3.2",FALSE,"iOS","","","3.3.3",0,0,FALSE,1946,0,TRUE,5,FALSE
"90","5894522288",176,9,14,2016-04-21,2016-07-16,0,0,"CloudKit-413bdbe657204e291c2280dcf117c15b0e0002ef362a99bc623f9af088dd6ad6c73fc18ac5d13268e94422c471bf21dbbeacea4c28075eaeaf3965fa0a0d092c","AT&T","Naperville","United States","Apple iPhone","Apple iPhone SE","Chicago, IL","69.47.106.255","English","amplitude-ios/3.8.1","ios 9.3.1",FALSE,"iOS","Illinois","3.3.2","3.4.0",5,0,TRUE,1835,8,TRUE,6,FALSE
"91","6025073839",32,2,3,2016-05-07,2016-07-14,0,0,"CloudKit-bd4a35785c7cdc0a7841e1ba5d83d75ca51dc926561591cdeb7a61232e7e21b85135e9b9df39c2453c3a0d2b91f3356392030f4c171de70cf353f382c4d9deab","Claro","Medellín","Colombia","Apple iPhone","Apple iPhone 6s","","191.147.215.174","Spanish","amplitude-ios/3.8.1","ios 10.0",FALSE,"iOS","Antioquia","3.3.3","3.4.0",0,0,FALSE,1978,0,TRUE,2,FALSE
"92","8395275739",63,1,7,2016-07-24,2016-07-24,0,0,"","Verizon","Waukesha","United States","Apple iPhone","Apple iPhone 5s","Milwaukee, WI","174.197.0.90","English","amplitude-ios/3.8.2","ios 9.3.1",FALSE,"iOS","Wisconsin","3.5.1","3.5.1",0,0,FALSE,393,0,TRUE,11,FALSE
"93","5935886522",19,3,1,2016-05-03,2016-07-07,0,0,"","","Guadalajara","Mexico","Apple iPod","Apple iPod Touch 5G","","177.240.62.254","Spanish","amplitude-ios/3.8.1","ios 9.2.1",FALSE,"iOS","Jalisco","3.3.2","3.4.0",0,0,FALSE,7853,0,TRUE,0,FALSE
"94","6819737902",119,4,7,2016-06-02,2016-07-10,0,0,"CloudKit-2a1849205b73b7de4b41972579a134b6ab3fbf89e14b597a7ef7782d01e6036a03b349eee3c864d5e8c9c70ae6ffcb2c9aadbea74b82976bf63bf07b160634f7","Verizon","Arvada","United States","Apple iPhone","Apple iPhone SE","Denver, CO","71.205.88.193","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Colorado","3.3.3","3.4.0",0,0,FALSE,1209,0,TRUE,1,FALSE
"95","6340432683",220,8,23,2016-05-18,2016-07-26,0,0,"CloudKit-bd0927634ff2b9904347253d9f0a03a04c6c1da3e4f01c953d1879d176b75e3414d2249cf6501d2f96c4898be88871094d151f258bc93a6efca0fb72251ec986","ソフトバンク","Gifu City","Japan","Apple iPhone","Apple iPhone 6s","","14.133.186.238","Japanese","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Gifu","3.3.3","3.4.0",0,0,TRUE,2602,0,TRUE,10,FALSE
"96","6591412495",4,1,0.5,2016-02-10,2016-07-04,0,0,"CloudKit-190ba64e5d9591098f6046794466683b27af1771af7ce59d6aebb386ae607228994a95300935050d11f08add2e99f9b2a0eee15c2678bf843267dfea417c4c62","Partner Israel","Petah Tikwah","Israel","Apple iPhone","Apple iPhone 6","","2.53.139.7","Hebrew","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Central District","","3.4.0",0,0,FALSE,2772,0,TRUE,0,FALSE
"97","5928496917",9584,156,0,2016-05-03,2016-07-26,2,5.98,"CloudKit-8130fb13da5aa00412557492c139b60709b7cf18a5041bdd5b69c9e2fb8bebf66cf379b53ad53735b8974b1b487b4a50d82ecf6160f913e1cc1038c776f8be39","","Picayune","United States","Apple iPad","Apple iPad 4","New Orleans, LA","24.179.51.7","English","amplitude-ios/3.8.2","ios 9.3.2",TRUE,"iOS","Mississippi","3.3.2","3.5.1",0,0,TRUE,9815,3,TRUE,324,FALSE
"98","8403394788",4,1,0.5,2016-07-24,2016-07-24,0,0,"CloudKit-2aba8cbb0f4ac56ebf891f2951cf343989c350e6bc77ae1b3b6a4c7c3965991f856ae74bf9d2a27355433d81b7af86ff593553d15e8c23188ca8d20e84c29d88","Claro Dominicana","Santo Domingo","Dominican Republic","Apple iPhone","Apple iPhone 6","","186.120.134.106","English","amplitude-ios/3.8.2","ios 9.3.3",FALSE,"iOS","Nacional","3.5.1","3.5.1",0,0,FALSE,3940,0,TRUE,11,FALSE
"99","8003952378",92,1,6,2016-07-11,2016-07-11,0,0,"CloudKit-20099ff206f777ea84264309a0e75ca44fe86820d1601092c57ce994f76977c9cb1ffac621f741a539f5674a7d44a91a6dccabba262d7f524d4f5ba1b8b2b3f6","AT&T","Los Angeles","United States","Apple iPhone","Apple iPhone 6s Plus","Los Angeles, CA","45.50.173.75","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","California","3.4.0","3.4.0",0,0,FALSE,385,0,TRUE,1,FALSE
"100","6591071683",71,2,13,2016-03-05,2016-07-22,0,0,"CloudKit-140d6c56538519b99eee0e92caba61074cf9c021f68d71308e8cc8f0611b3616f66686487b4e9dc4e499028530ab51a1627dc7023dbc9c4e68e7ec2b94cde377","","","Spain","Apple iPad","Apple iPad Mini 2","","185.15.151.71","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","","","3.5.1",0,0,FALSE,1636,1,TRUE,13,FALSE
"101","6592975434",4,1,0.5,2016-02-13,2016-07-05,0,0,"CloudKit-f5844f21030a7cefdbb89047518f269b15d49834ee2507ee0336662f77feda1fd4e74403a5215daeb83903cef743aef986b074804787a8ece9b0613f39e21121","O2","Cheltenham","United Kingdom","Apple iPad","Apple iPad Air 2","","81.129.207.112","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Gloucestershire","","3.4.0",0,0,FALSE,6414,0,TRUE,1,FALSE
"102","5932385276",33,7,3,2016-04-28,2016-07-17,0,0,"CloudKit-f84adae1acc49adb86202d4c5846ec60284bcab2727f7143afd727766b117eaeb538977ae4e02fe1a7ab00a0000f0d9e4e77670bdd512735d1aaa59f6a1dedda","Verizon","Atlanta","United States","Apple iPhone","Apple iPhone 6 Plus","Atlanta, GA","50.167.9.99","English","amplitude-ios/3.8.2","ios 10.0",FALSE,"iOS","Georgia","3.3.2","3.5.0",4,0,TRUE,5687,11,TRUE,15,FALSE
"103","6211186650",2002,29,240,2016-05-13,2016-07-26,0,0,"CloudKit-89eadd12c160f5afa8790bac2fadf63230d03cfba493f63a571d1a77b37d5ebdd98d1569d1917d78f31b77f6bc5affb0ad57efa3e7bbcb36dc1d6236a7636995","AT&T","Bloomfield Hills","United States","Apple iPhone","Apple iPhone 6s Plus","Detroit, MI","50.249.181.137","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","Michigan","3.3.3","3.5.1",0,0,FALSE,1580,2,TRUE,27,FALSE
"104","6005874259",0,0,0,NA,NA,NA,NA,"CloudKit-f19dd5657c53e0f056f331a7ef14d529a7694f63a18008cec01c598f61fe8c5715fd6394b8d066c7fc7f0e117acbcf61bba346ca8040753381e6d3b0588406c0","TIM","Reggio nell'Emilia","Italy","Apple iPhone","Apple iPhone 6s","","2.157.82.183","Italian","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","Provincia di Reggio Emilia","3.3.2","3.5.1",0,0,FALSE,2505,0,TRUE,32,FALSE
"105","6591902957",3,1,0.5,2016-03-06,2016-07-01,0,0,"CloudKit-6305d067d494e918611e267b50b7882b3dc6bc6e08e7edb4d7549d15e03e15c113c2a829c3a2442d825cd08304af391a1f98f9ef8899ccfde1ac6402d485b281","STC","Jeddah","Saudi Arabia","Apple iPhone","Apple iPhone 6s Plus","","5.41.187.2","Arabic","amplitude-ios/3.8.1","ios 10.0",FALSE,"iOS","Makkah Province","","3.4.0",0,0,FALSE,18,0,TRUE,0,FALSE
"106","6593632349",76,1,7,2016-02-18,2016-07-16,0,0,"CloudKit-05c46481d3bc30100ee2a9c6ebb2954b70a50546868c680e5f3670d23ece8f49d3781a6431fd85a627c5ef748b4e9695e466edf0d1e0ea0f39b0e4657c33f4d6","U.S. Cellular","Madison","United States","Apple iPhone","Apple iPhone 6s","Madison, WI","24.183.100.50","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","Wisconsin","","3.5.0",0,0,FALSE,119,0,TRUE,12,FALSE
"107","6307799224",13,2,1,2016-05-17,2016-07-20,0,0,"CloudKit-55f1eaf7103e2669860362df11e883e1d6c4f61c3cc6aa03a749a2de03a269d68ddf739eb9fe0527a5802bdbd2040852e05b7891d9d6cff1980eb28c817212e6","Mobily","Jeddah","Saudi Arabia","Apple iPhone","Apple iPhone 6","","5.108.133.224","Arabic","amplitude-ios/3.7.0","ios 9.3.2",FALSE,"iOS","Makkah Province","3.3.2","3.3.2",0,0,FALSE,NA,1,FALSE,0,FALSE
"108","5850992187",823,56,60,2016-04-30,2016-07-09,0,0,"CloudKit-65de1c99c4150c77a3e42e2baa81c29ed8f0d769f4d2ed51c97715237ea88d2a8f5a59d6ed75255338b2684f86e7d3fd28ac6c0c942afb60b75c1211458f9d8e","AT&T","","United States","Apple iPhone","Apple iPhone 6s Plus","","107.77.196.49","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Texas","3.3.2","3.4.0",1,0,FALSE,9055,402,TRUE,0,FALSE
"109","6331085164",974,39,120,2016-05-18,2016-07-23,0,0,"","MegaFon","Vologda","Russia","Apple iPhone","Apple iPhone 6s","","176.65.127.108","Russian","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","Vologodskaya Oblast'","3.3.3","3.5.1",0,0,FALSE,703,1,TRUE,38,FALSE
"110","6147197146",797,13,38,2016-04-28,2016-07-16,0,0,"CloudKit-32576eb533f050a7340cc8655e4a39d6a33a5a33dad41c0c9267dcea5f9d74c8439c8b508abc8d7b682f626c7071eda13bcff7a63e3a53293653c87886a71ffd","Ooredoo Iraq","Baghdad","Iraq","Apple iPhone","Apple iPhone 6s","","81.90.26.45","Arabic","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","Mayorality of Baghdad","3.3.2","3.5.0",0,0,FALSE,177,1,TRUE,11,FALSE
"111","6593574966",4,2,0.5,2016-04-10,2016-07-14,0,0,"CloudKit-ad2d8a1587f89f9ba1f8d26d22c5811e4d66c6849cd011ae9f16e854b1f9d4b49e89884edadca470e90807452a59a191cb76456cda5b7d534c3fe4318d9589e1","ソフトバンク","Tokyo","Japan","Apple iPhone","Apple iPhone 6","","126.99.245.192","Japanese","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Tokyo","","3.4.0",0,0,FALSE,3997,0,TRUE,0,FALSE
"112","8145914386",41,2,4,2016-05-23,2016-07-16,0,0,"","Verizon","Edgewater","United States","Apple iPhone","Apple iPhone 6","Baltimore, MD","100.16.106.22","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","Maryland","3.3.3","3.5.0",0,0,FALSE,23,0,TRUE,12,FALSE
"113","7229859586",14,6,0.5,2016-04-20,2016-07-12,0,0,"","Zain KSA","Riyadh","Saudi Arabia","Apple iPhone","Apple iPhone 6","","37.141.43.146","Arabic","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Ar Riyāḑ","3.3.1","3.4.0",0,0,FALSE,1332,0,TRUE,0,FALSE
"114","6592827692",29,1,4,2016-02-24,2016-07-02,0,0,"CloudKit-edceaa964b3582139db218305dc4a92e1a9d032590316b97ea1232c1e110152cdceae3289202ca025c64d0ceb169bb428cf35a2499ca63d5deba76a7a3719269","","Hefei","China","Apple iPad","Apple iPad Mini 3","","220.178.4.242","Chinese","amplitude-ios/3.8.1","ios 9.3",FALSE,"iOS","Anhui","","3.4.0",0,0,FALSE,NA,0,FALSE,0,FALSE
"115","6590156000",120,2,13,2016-02-22,2016-07-08,0,0,"CloudKit-dd8bccee125521a3b9ec8d95404393cec2ee50222752075f0861304f930ee0789a7765f0212c17fc093c564cbef1f4d7562dba57d6386f72cf237ba1de6df8ab","Airtel","Accra","Ghana","Apple iPhone","Apple iPhone 6 Plus","","41.242.136.15","English","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Greater Accra Region","","3.4.0",0,0,TRUE,3192,6,TRUE,4,FALSE
"116","7792134673",21,1,0.5,2016-07-04,2016-07-04,0,0,"CloudKit-4d845c47a48f3ed53e1ed207d65b716eae5de5f1c21af5c65f2f9b0ae97e18122bfef281e3c6257e8587b967c15257fe2af084ac7e62fe9c49b1a844f4829005","Telia N","Fluberg","Norway","Apple iPhone","Apple iPhone SE","","89.11.239.190","Norwegian","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Oppland","3.4.0","3.4.0",0,0,FALSE,4,0,TRUE,1,FALSE
"117","8375057191",27,1,6,2016-07-23,2016-07-23,0,0,"","Carrier","","Iran","Apple iPhone","Apple iPhone 6s","","46.167.153.47","English","amplitude-ios/3.8.2","ios 9.3.3",FALSE,"iOS","Ostan-e Hamadan","3.5.1","3.5.1",0,0,FALSE,0,0,TRUE,11,FALSE
"118","6591941386",56,3,6,2016-02-07,2016-07-02,0,0,"CloudKit-2dfd53a80c2158a2392d24ba0e4690520294faf7195277dc9826040dbe5a63a38c992df1ba8a6eaed1ad5b2da848834f7ca02d369ddbde1dc26f0c34dc835d5c","LG U+","Seoul","South Korea","Apple iPhone","Apple iPhone 6 Plus","","211.36.137.169","Korean","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Seoul","","3.4.0",0,0,FALSE,1015,0,TRUE,8,FALSE
"119","5794786017",416,15,25,2016-04-28,2016-07-19,0,0,"CloudKit-f34930fa987ed4da8dd112aca0f8a969df72bebf73ede34908951757592a4bc2ba3baa3d5b251cfeb069ff534a4f9ff57273523d683ce0c63aec18508c2f49d4","Claro Dominicana","Santo Domingo","Dominican Republic","Apple iPhone","Apple iPhone 6","","179.52.153.151","English","amplitude-ios/3.8.2","ios 9.3.2",FALSE,"iOS","Nacional","3.3.2","3.5.1",0,0,TRUE,1796,20,TRUE,29,FALSE
"120","7229003414",118,3,11,2016-06-16,2016-07-14,0,0,"","JAZZTEL","Valencia","Spain","Apple iPhone","Apple iPhone 6","","90.174.5.182","Spanish","amplitude-ios/3.8.1","ios 9.3.2",FALSE,"iOS","Valencia","3.3.3","3.4.0",0,0,FALSE,440,0,TRUE,2,FALSE
